"Date","Price","Open","High","Low","Vol.","Change %"
"09/10/2012","26,615.4","26,679.1","26,717.5","26,573.8","","-0.42%"
"09/07/2012","26,728.7","26,308.3","26,728.7","26,257.8","","1.46%"
"09/06/2012","26,345.1","26,254.2","26,386.7","26,160.4","","0.21%"
"09/05/2012","26,290.9","26,177.1","26,338.8","26,004.1","","0.30%"
"09/04/2012","26,212.7","26,164.2","26,352.6","26,149.7","","-0.09%"
"09/03/2012","26,237.6","26,153.8","26,281.2","26,108.1","","0.08%"
"08/31/2012","26,216.7","26,056.2","26,337.3","25,968.8","","0.48%"
"08/30/2012","26,090.6","26,114.6","26,275.6","26,020.8","","-0.21%"
"08/29/2012","26,144.9","26,191.8","26,240.8","26,085.4","","-0.32%"
"08/28/2012","26,228.4","26,043.8","26,257.6","25,948.0","","0.57%"
"08/27/2012","26,080.2","26,052.1","26,155.2","25,997.9","","-0.08%"
"08/24/2012","26,101.1","26,204.3","26,339.2","25,997.9","","-0.56%"
"08/23/2012","26,248.3","26,083.3","26,308.8","26,070.8","","0.53%"
"08/22/2012","26,109.4","25,972.9","26,136.5","25,877.2","","0.44%"
"08/21/2012","25,994.8","25,700.2","26,034.3","25,671.5","","0.99%"
"08/20/2012","25,739.4","25,716.6","25,783.1","25,594.0","","0.01%"
"08/17/2012","25,737.0","25,735.5","25,824.6","25,606.1","","-0.06%"
"08/16/2012","25,753.0","25,589.7","25,794.6","25,525.1","","0.49%"
"08/15/2012","25,628.7","25,744.6","25,815.1","25,541.8","","-0.70%"
"08/14/2012","25,810.4","25,646.4","25,925.4","25,631.8","","0.38%"
"08/13/2012","25,713.3","25,604.0","25,798.5","25,521.6","","0.25%"
"08/10/2012","25,648.3","25,600.5","25,757.1","25,506.1","","-0.08%"
"08/09/2012","25,668.2","25,766.6","25,954.2","25,523.5","","-0.49%"
"08/08/2012","25,793.3","25,835.3","25,967.5","25,685.3","","-0.27%"
"08/07/2012","25,864.3","25,843.6","25,960.1","25,781.6","","0.03%"
"08/06/2012","25,856.0","25,833.3","25,939.5","25,728.9","","0.03%"
"08/03/2012","25,848.6","25,385.2","25,861.1","25,317.8","","1.68%"
"08/02/2012","25,420.9","25,483.2","25,881.4","25,283.1","","-0.35%"
"08/01/2012","25,509.7","25,637.2","25,795.8","25,458.1","","-0.64%"
"07/31/2012","25,674.3","25,545.7","25,732.7","25,524.8","","0.34%"
"07/30/2012","25,587.7","25,668.2","25,716.5","25,472.7","","-0.55%"
"07/27/2012","25,729.4","25,614.0","25,873.3","25,520.4","","0.33%"
"07/26/2012","25,644.8","25,344.9","25,747.0","25,257.1","","1.05%"
"07/25/2012","25,377.4","25,163.4","25,417.0","25,101.4","","0.75%"
"07/24/2012","25,189.6","25,227.2","25,334.0","25,115.4","","-0.33%"
"07/23/2012","25,273.3","25,233.8","25,323.3","25,135.6","","-0.26%"
"07/20/2012","25,339.2","25,562.8","25,630.2","25,281.7","","-0.98%"
"07/19/2012","25,590.5","25,579.2","25,677.9","25,456.6","","-0.11%"
"07/18/2012","25,618.3","25,593.8","25,666.2","25,443.8","","-0.03%"
"07/17/2012","25,626.7","25,564.4","25,693.1","25,385.5","","0.12%"
"07/16/2012","25,595.2","25,537.5","25,641.1","25,368.5","","0.15%"
"07/13/2012","25,556.6","25,428.7","25,569.1","25,335.4","","0.37%"
"07/12/2012","25,461.4","25,514.2","25,565.4","25,364.0","","-0.35%"
"07/11/2012","25,550.0","25,553.5","25,668.8","25,459.9","","-0.13%"
"07/10/2012","25,583.2","25,662.4","25,752.2","25,518.0","","-0.51%"
"07/09/2012","25,714.9","25,583.0","25,737.4","25,551.7","","0.20%"
"07/06/2012","25,664.5","25,845.5","25,914.6","25,557.9","","-0.81%"
"07/05/2012","25,874.5","26,141.8","26,197.9","25,787.1","","-1.11%"
"07/04/2012","26,164.7","26,304.5","26,335.9","26,100.0","","-0.65%"
"07/03/2012","26,337.1","26,256.5","26,383.0","26,206.5","","0.16%"
"07/02/2012","26,295.3","26,457.0","26,493.7","26,227.3","","-0.64%"
"06/29/2012","26,465.7","25,997.5","26,536.7","25,974.8","","1.68%"
"06/28/2012","26,027.6","26,022.8","26,205.2","25,926.5","","-0.09%"
"06/27/2012","26,051.9","26,129.1","26,174.9","25,968.5","","-0.33%"
"06/26/2012","26,137.4","26,125.0","26,189.8","26,024.5","","-0.11%"
"06/25/2012","26,165.7","26,181.4","26,272.2","26,060.2","","-0.43%"
"06/22/2012","26,277.6","26,221.1","26,346.7","26,114.6","","0.14%"
"06/21/2012","26,240.0","26,574.7","26,606.0","26,185.6","","-1.37%"
"06/20/2012","26,603.2","26,577.2","26,686.9","26,434.5","","0.02%"
"06/19/2012","26,598.3","26,304.8","26,690.5","26,304.8","","0.91%"
"06/18/2012","26,359.3","26,612.3","26,712.8","26,267.2","","-0.49%"
"06/15/2012","26,489.3","26,413.6","26,547.8","26,304.1","","0.04%"
"06/14/2012","26,478.8","26,281.8","26,487.1","26,150.0","","0.57%"
"06/13/2012","26,330.0","26,085.4","26,434.6","26,000.0","","0.64%"
"06/12/2012","26,162.6","26,116.3","26,294.1","25,951.9","","-0.07%"
"06/11/2012","26,179.8","26,503.8","26,580.2","26,124.7","","-0.34%"
"06/08/2012","26,268.0","26,355.1","26,439.7","26,036.8","","-0.43%"
"06/07/2012","26,381.2","26,386.5","26,521.8","26,162.5","","-0.11%"
"06/06/2012","26,411.3","26,022.6","26,440.6","25,970.8","","1.23%"
"06/05/2012","26,091.1","26,112.5","26,339.7","25,934.8","","-0.23%"
"06/04/2012","26,151.0","25,906.2","26,180.3","25,796.0","","0.80%"
"06/01/2012","25,944.6","25,731.4","25,994.6","25,604.0","","0.59%"
"05/31/2012","25,792.2","25,793.4","25,940.0","25,681.5","","-0.12%"
"05/30/2012","25,823.4","26,006.3","26,046.7","25,783.0","","-0.91%"
"05/29/2012","26,060.4","26,133.4","26,218.8","25,956.3","","-0.39%"
"05/28/2012","26,162.6","26,187.5","26,325.0","26,097.9","","0.20%"
"05/25/2012","26,110.5","26,131.3","26,279.2","26,039.6","","-0.16%"
"05/24/2012","26,152.2","26,208.2","26,325.2","26,029.1","","-0.34%"
"05/23/2012","26,240.8","26,441.9","26,489.0","26,116.6","","-0.72%"
"05/22/2012","26,430.5","26,674.6","26,703.5","26,381.4","","-1.07%"
"05/21/2012","26,715.1","26,597.3","26,740.1","26,489.3","","0.23%"
"05/18/2012","26,652.6","26,408.1","26,677.5","26,328.8","","0.73%"
"05/17/2012","26,458.6","26,504.4","26,604.9","26,368.5","","-0.20%"
"05/16/2012","26,511.8","26,505.9","26,607.7","26,429.4","","-0.15%"
"05/15/2012","26,552.6","26,723.1","26,852.8","26,483.0","","-0.76%"
"05/14/2012","26,755.0","26,818.2","26,918.0","26,714.8","","-0.63%"
"05/11/2012","26,925.5","27,051.7","27,113.2","26,851.9","","-0.52%"
"05/10/2012","27,067.5","26,946.1","27,159.6","26,900.2","","0.33%"
"05/09/2012","26,977.2","27,063.9","27,170.6","26,904.4","","-0.49%"
"05/08/2012","27,110.2","27,210.8","27,351.1","27,026.4","","-0.49%"
"05/07/2012","27,244.7","27,256.7","27,330.3","26,964.1","","-0.48%"
"05/04/2012","27,377.2","27,404.6","27,578.1","27,359.2","","-0.20%"
"05/03/2012","27,430.8","27,408.8","27,563.1","27,294.2","","-0.01%"
"05/02/2012","27,432.7","27,570.6","27,682.2","27,344.2","","-0.68%"
"05/01/2012","27,620.0","27,578.9","27,715.9","27,501.8","","-0.03%"
"04/30/2012","27,627.3","27,576.8","27,681.5","27,508.1","","-0.10%"
"04/27/2012","27,655.5","27,483.8","27,693.0","27,401.9","","0.32%"
"04/26/2012","27,566.1","27,524.0","27,680.8","27,484.4","","-0.04%"
"04/25/2012","27,576.6","27,443.5","27,603.6","27,419.2","","0.36%"
"04/24/2012","27,478.6","27,377.6","27,530.6","27,325.7","","0.25%"
"04/23/2012","27,408.8","27,463.7","27,546.8","27,267.3","","-0.59%"
"04/20/2012","27,571.0","27,320.8","27,581.4","27,264.1","","0.77%"
"04/19/2012","27,359.9","27,289.6","27,416.0","27,181.4","","0.13%"
"04/18/2012","27,324.5","27,304.2","27,386.4","27,156.5","","-0.05%"
"04/17/2012","27,339.1","27,318.7","27,432.7","27,223.0","","-0.08%"
"04/16/2012","27,362.0","27,175.2","27,380.7","27,042.1","","0.47%"
"04/13/2012","27,233.9","27,435.9","27,522.4","27,179.4","","-0.89%"
"04/12/2012","27,478.6","27,264.6","27,534.8","27,242.6","","0.65%"
"04/11/2012","27,301.6","27,208.5","27,399.3","27,174.0","","0.25%"
"04/10/2012","27,232.8","27,299.8","27,403.3","27,148.2","","-0.27%"
"04/09/2012","27,306.3","27,221.8","27,366.8","27,117.5","","0.10%"
"04/06/2012","27,279.0","27,169.0","27,316.4","27,117.9","","0.27%"
"04/05/2012","27,206.8","27,342.3","27,441.8","27,108.6","","-0.63%"
"04/04/2012","27,379.3","27,558.1","27,609.7","27,271.5","","-0.73%"
"04/03/2012","27,579.7","27,730.2","27,860.9","27,520.6","","-0.70%"
"04/02/2012","27,773.2","27,809.3","27,898.2","27,642.7","","-0.18%"
"03/30/2012","27,822.2","27,659.8","27,890.9","27,653.6","","0.45%"
"03/29/2012","27,698.3","27,735.2","27,806.9","27,562.1","","-0.20%"
"03/28/2012","27,755.1","27,737.2","27,878.0","27,651.8","","-0.13%"
"03/27/2012","27,792.2","27,881.1","27,955.9","27,724.7","","-0.46%"
"03/26/2012","27,919.3","27,683.3","27,940.2","27,540.7","","0.72%"
"03/23/2012","27,720.7","27,487.3","27,766.6","27,457.4","","0.70%"
"03/22/2012","27,528.9","27,538.7","27,695.5","27,356.0","","-0.18%"
"03/21/2012","27,579.7","27,517.1","27,725.7","27,474.0","","0.14%"
"03/20/2012","27,541.4","27,561.5","27,605.9","27,408.8","","-0.15%"
"03/19/2012","27,583.5","27,412.3","27,639.7","27,352.7","","0.56%"
"03/16/2012","27,429.3","27,221.6","27,458.4","27,135.7","","0.65%"
"03/15/2012","27,251.9","27,100.3","27,328.9","27,044.2","","0.37%"
"03/14/2012","27,152.4","27,185.0","27,287.1","27,056.6","","-0.41%"
"03/13/2012","27,263.9","27,361.0","27,524.6","27,131.0","","-0.51%"
"03/12/2012","27,403.2","27,281.9","27,417.8","27,198.9","","0.28%"
"03/09/2012","27,325.8","27,637.8","27,671.3","27,250.7","","-1.20%"
"03/08/2012","27,657.4","27,376.5","27,692.8","27,325.0","","0.94%"
"03/07/2012","27,398.9","27,303.3","27,426.0","27,270.3","","0.17%"
"03/06/2012","27,351.6","27,508.7","27,612.0","27,276.3","","-0.63%"
"03/05/2012","27,524.8","27,468.2","27,583.0","27,381.8","","0.12%"
"03/02/2012","27,492.5","27,689.0","27,757.4","27,457.8","","-0.94%"
"03/01/2012","27,752.0","27,756.0","27,854.4","27,622.4","","-0.06%"
"02/29/2012","27,767.8","28,032.0","28,094.4","27,731.0","","-1.08%"
"02/28/2012","28,069.9","27,877.1","28,082.4","27,860.7","","0.49%"
"02/27/2012","27,932.3","28,016.5","28,096.7","27,810.5","","-0.40%"
"02/24/2012","28,045.4","27,773.6","28,109.9","27,751.7","","0.73%"
"02/23/2012","27,841.5","27,560.8","27,845.7","27,524.4","","0.89%"
"02/22/2012","27,596.0","27,540.0","27,641.8","27,454.5","","0.07%"
"02/21/2012","27,575.8","27,547.5","27,689.0","27,429.0","","-0.08%"
"02/20/2012","27,597.4","27,435.9","27,670.2","27,374.9","","0.76%"
"02/17/2012","27,390.1","27,277.2","27,485.8","27,250.2","","0.15%"
"02/16/2012","27,348.1","27,201.3","27,398.0","26,944.9","","0.32%"
"02/15/2012","27,259.9","27,352.5","27,518.0","27,155.5","","-0.38%"
"02/14/2012","27,365.2","27,478.9","27,571.5","27,254.5","","-0.55%"
"02/13/2012","27,517.1","27,563.0","27,722.3","27,466.4","","-0.10%"
"02/10/2012","27,543.8","27,719.5","27,782.5","27,450.3","","-0.86%"
"02/09/2012","27,783.1","27,711.3","27,859.0","27,508.0","","0.10%"
"02/08/2012","27,754.6","27,709.2","27,872.4","27,576.8","","-0.11%"
"02/07/2012","27,784.9","27,476.3","27,801.7","27,358.1","","1.02%"
"02/06/2012","27,505.5","27,467.5","27,626.8","27,250.4","","-0.24%"
"02/03/2012","27,570.6","27,534.6","27,702.6","27,339.1","","-0.07%"
"02/02/2012","27,590.0","27,609.7","27,802.4","27,408.9","","-0.20%"
"02/01/2012","27,645.5","27,470.1","27,773.5","27,316.3","","0.59%"
"01/31/2012","27,484.2","27,450.1","27,774.0","27,386.1","","-0.22%"
"01/30/2012","27,544.6","27,570.0","27,799.9","27,324.7","","-0.37%"
"01/27/2012","27,647.6","27,321.8","27,651.8","27,261.4","","0.97%"
"01/26/2012","27,381.1","27,317.7","27,556.2","27,288.5","","-0.06%"
"01/25/2012","27,397.8","27,109.2","27,424.9","26,957.0","","0.81%"
"01/24/2012","27,178.0","27,109.2","27,265.4","26,953.1","","-0.06%"
"01/23/2012","27,194.7","26,782.5","27,242.5","26,780.4","","0.75%"
"01/20/2012","26,992.2","27,034.1","27,127.4","26,815.8","","-0.36%"
"01/19/2012","27,089.5","26,871.1","27,110.4","26,745.4","","0.65%"
"01/18/2012","26,913.9","26,743.5","26,926.4","26,606.0","","0.52%"
"01/17/2012","26,774.8","26,590.2","26,921.8","26,558.7","","0.59%"
"01/16/2012","26,617.2","26,576.9","26,700.2","26,523.0","","-0.15%"
"01/13/2012","26,657.9","26,969.8","27,089.0","26,547.4","","-1.19%"
"01/12/2012","26,979.5","26,716.5","27,019.5","26,688.2","","0.96%"
"01/11/2012","26,722.4","26,823.3","26,899.0","26,619.8","","-0.48%"
"01/10/2012","26,851.5","26,848.6","26,946.0","26,756.1","","0.01%"
"01/09/2012","26,849.5","26,690.4","26,895.8","26,633.7","","0.35%"
"01/06/2012","26,755.7","26,886.0","26,949.2","26,701.0","","-0.48%"
"01/05/2012","26,883.9","27,211.8","27,233.0","26,846.0","","-1.24%"
"01/04/2012","27,221.5","27,438.9","27,496.9","27,115.1","","-0.81%"
"01/03/2012","27,443.3","27,199.4","27,502.2","27,193.1","","0.90%"
"01/02/2012","27,197.4","27,209.9","27,279.4","27,161.5","","-0.08%"
"12/30/2011","27,220.5","27,229.0","27,340.4","27,134.2","","-0.09%"
"12/29/2011","27,244.8","27,169.8","27,255.3","27,010.5","","0.26%"
"12/28/2011","27,173.8","27,481.5","27,511.4","27,111.0","","-1.15%"
"12/27/2011","27,488.8","27,471.2","27,520.4","27,409.2","","0.08%"
"12/26/2011","27,465.8","27,406.8","27,522.6","27,377.3","","0.18%"
"12/23/2011","27,416.4","27,402.9","27,525.7","27,364.7","","0.02%"
"12/22/2011","27,412.2","27,414.1","27,559.2","27,331.5","","-0.02%"
"12/21/2011","27,416.9","27,465.9","27,742.7","27,367.8","","-0.22%"
"12/20/2011","27,478.3","27,318.2","27,585.4","27,287.0","","0.61%"
"12/19/2011","27,311.2","27,414.3","27,426.2","27,262.2","","-0.34%"
"12/16/2011","27,403.4","27,350.0","27,506.4","27,313.4","","0.19%"
"12/15/2011","27,351.3","27,269.7","27,426.9","27,219.8","","0.31%"
"12/14/2011","27,265.7","27,373.9","27,450.6","27,194.0","","-0.46%"
"12/13/2011","27,391.4","27,699.3","27,813.7","27,327.7","","-1.14%"
"12/12/2011","27,706.4","28,100.1","28,113.5","27,644.7","","-1.40%"
"12/09/2011","28,100.1","28,022.8","28,221.9","27,888.0","","0.24%"
"12/08/2011","28,032.0","28,180.7","28,277.8","27,911.4","","-0.51%"
"12/07/2011","28,175.1","28,151.3","28,269.0","28,046.2","","0.06%"
"12/06/2011","28,158.3","28,130.3","28,215.0","28,008.1","","0.00%"
"12/05/2011","28,158.3","28,213.5","28,339.0","28,098.8","","0.02%"
"12/02/2011","28,152.6","28,283.7","28,459.2","28,058.1","","-0.46%"
"12/01/2011","28,283.3","28,219.8","28,413.5","28,179.5","","0.19%"
"11/30/2011","28,230.3","27,973.5","28,423.5","27,839.7","","0.83%"
"11/29/2011","27,997.9","27,961.9","28,245.8","27,903.0","","0.11%"
"11/28/2011","27,965.9","27,965.7","28,150.7","27,875.7","","0.59%"
"11/25/2011","27,802.9","28,033.3","28,063.7","27,741.0","","-0.86%"
"11/24/2011","28,044.6","28,028.3","28,179.1","27,968.2","","0.09%"
"11/23/2011","28,019.0","28,373.5","28,427.3","27,975.8","","-1.31%"
"11/22/2011","28,391.3","28,343.4","28,508.9","28,288.2","","0.12%"
"11/21/2011","28,358.3","28,362.6","28,446.5","28,209.0","","-0.09%"
"11/18/2011","28,384.7","28,272.0","28,598.9","28,232.8","","0.38%"
"11/17/2011","28,276.4","28,261.8","28,448.6","28,182.0","","0.01%"
"11/16/2011","28,272.4","28,430.3","28,482.4","28,196.7","","-0.57%"
"11/15/2011","28,435.4","28,629.8","28,666.9","28,346.2","","-0.69%"
"11/14/2011","28,632.9","29,003.6","29,023.5","28,545.8","","-0.91%"
"11/11/2011","28,894.4","28,564.7","28,986.8","28,509.6","","1.07%"
"11/10/2011","28,587.7","28,453.2","28,682.2","28,316.8","","0.42%"
"11/09/2011","28,468.9","29,060.4","29,121.6","28,407.0","","-2.07%"
"11/08/2011","29,069.8","28,934.4","29,092.9","28,823.1","","0.48%"
"11/07/2011","28,930.1","29,062.5","29,073.0","28,732.7","","-0.18%"
"11/04/2011","28,982.6","29,003.1","29,133.9","28,797.9","","-0.13%"
"11/03/2011","29,020.2","28,877.7","29,104.2","28,681.6","","0.49%"
"11/02/2011","28,878.6","28,759.5","29,055.1","28,633.5","","0.38%"
"11/01/2011","28,769.1","29,095.5","29,140.8","28,576.8","","-1.17%"
"10/31/2011","29,110.5","29,597.6","29,778.4","29,036.7","","-1.67%"
"10/28/2011","29,605.7","29,711.3","29,826.0","29,564.1","","-0.41%"
"10/27/2011","29,726.4","29,041.1","29,858.4","29,001.4","","2.12%"
"10/26/2011","29,110.5","29,139.4","29,263.2","28,861.2","","-0.07%"
"10/25/2011","29,131.3","29,180.5","29,252.8","29,009.5","","-0.16%"
"10/24/2011","29,178.1","29,046.5","29,243.1","28,931.4","","0.21%"
"10/21/2011","29,116.3","28,842.0","29,131.0","28,709.2","","0.92%"
"10/20/2011","28,852.1","28,791.9","28,992.4","28,594.9","","0.18%"
"10/19/2011","28,800.6","28,730.3","29,043.4","28,698.9","","0.24%"
"10/18/2011","28,731.7","28,695.7","28,901.0","28,535.7","","0.00%"
"10/17/2011","28,731.1","29,003.0","29,094.8","28,683.2","","-0.90%"
"10/14/2011","28,993.2","28,753.8","29,032.9","28,568.3","","0.79%"
"10/13/2011","28,765.6","28,763.0","28,876.3","28,570.1","","-0.04%"
"10/12/2011","28,778.0","28,467.6","28,876.1","28,249.8","","1.06%"
"10/11/2011","28,474.8","28,444.1","28,560.3","28,294.5","","0.07%"
"10/10/2011","28,455.9","27,861.6","28,574.8","27,822.1","","2.18%"
"10/07/2011","27,847.9","27,997.4","28,157.9","27,786.7","","-0.56%"
"10/06/2011","28,005.3","27,827.7","28,051.2","27,605.4","","0.67%"
"10/05/2011","27,817.8","27,775.1","27,894.9","27,564.3","","0.05%"
"10/04/2011","27,803.6","27,453.9","27,841.1","27,339.5","","1.34%"
"10/03/2011","27,435.7","27,772.2","27,879.4","27,416.5","","-1.60%"
"09/30/2011","27,882.4","28,293.4","28,343.2","27,865.9","","-1.55%"
"09/29/2011","28,320.1","28,176.7","28,499.2","28,149.5","","0.44%"
"09/28/2011","28,196.1","28,263.0","28,519.0","28,112.1","","-0.32%"
"09/27/2011","28,287.2","28,176.7","28,455.7","28,036.3","","0.33%"
"09/26/2011","28,194.0","28,216.1","28,308.7","27,831.0","","-0.05%"
"09/23/2011","28,208.5","28,008.2","28,340.1","27,993.6","","0.63%"
"09/22/2011","28,031.6","28,362.3","28,433.9","27,847.9","","-1.19%"
"09/21/2011","28,368.4","28,496.0","28,817.5","28,318.5","","-0.58%"
"09/20/2011","28,533.9","28,478.8","28,612.9","28,236.6","","0.09%"
"09/19/2011","28,507.5","28,474.6","28,582.5","28,297.6","","-0.83%"
"09/16/2011","28,747.1","29,001.6","29,011.7","28,645.4","","-0.94%"
"09/15/2011","29,019.3","28,622.5","29,123.8","28,491.8","","1.34%"
"09/14/2011","28,635.7","28,456.5","28,716.9","28,288.5","","0.53%"
"09/13/2011","28,484.9","28,468.4","28,620.6","28,237.2","","0.00%"
"09/12/2011","28,483.6","28,219.4","28,525.3","28,118.4","","0.22%"
"09/09/2011","28,421.5","28,872.5","29,056.1","28,342.1","","-1.67%"
"09/08/2011","28,904.4","29,353.6","29,387.7","28,849.6","","-1.58%"
"09/07/2011","29,369.0","29,107.5","29,477.3","29,103.4","","0.78%"
"09/06/2011","29,142.8","29,359.9","29,721.0","29,059.7","","-0.73%"
"09/05/2011","29,356.5","29,505.7","29,523.8","29,284.9","","-0.80%"
"09/02/2011","29,592.9","29,697.3","29,770.0","29,541.1","","-0.39%"
"09/01/2011","29,709.6","29,943.1","29,961.6","29,628.6","","-0.81%"
"08/31/2011","29,953.3","30,068.1","30,142.8","29,907.7","","-0.43%"
"08/30/2011","30,082.4","30,232.7","30,263.7","29,945.4","","-0.49%"
"08/29/2011","30,229.3","30,193.1","30,308.5","30,054.3","","0.08%"
"08/26/2011","30,204.3","29,891.7","30,212.6","29,843.1","","0.93%"
"08/25/2011","29,925.6","30,018.1","30,127.3","29,796.0","","-0.34%"
"08/24/2011","30,027.2","30,045.3","30,171.0","29,832.2","","-0.13%"
"08/23/2011","30,064.9","29,891.3","30,194.0","29,776.2","","0.56%"
"08/22/2011","29,896.2","29,883.5","30,058.6","29,759.7","","-0.17%"
"08/19/2011","29,946.8","29,812.4","30,065.3","29,640.3","","0.39%"
"08/18/2011","29,829.7","29,971.0","30,087.8","29,693.8","","-0.67%"
"08/17/2011","30,031.8","29,882.1","30,202.2","29,763.2","","0.28%"
"08/16/2011","29,947.8","30,045.6","30,121.8","29,780.4","","-0.39%"
"08/15/2011","30,066.1","29,673.0","30,132.6","29,593.9","","1.36%"
"08/12/2011","29,663.2","29,631.4","29,752.7","29,386.6","","0.04%"
"08/11/2011","29,651.7","29,398.2","29,774.2","29,313.1","","0.61%"
"08/10/2011","29,470.6","29,908.7","29,989.2","29,406.5","","-1.39%"
"08/09/2011","29,886.3","29,220.6","29,909.2","29,144.0","","1.96%"
"08/08/2011","29,311.0","29,573.5","29,767.8","29,063.3","","-0.30%"
"08/05/2011","29,399.5","28,997.5","29,434.5","28,909.1","","1.24%"
"08/04/2011","29,038.1","29,376.5","29,587.3","28,977.0","","-1.36%"
"08/03/2011","29,437.9","29,160.2","29,480.9","29,084.6","","0.73%"
"08/02/2011","29,223.4","29,349.1","29,439.1","29,090.3","","-0.55%"
"08/01/2011","29,385.7","29,542.6","29,791.2","29,190.7","","-0.89%"
"07/29/2011","29,648.6","29,456.3","29,685.6","29,281.2","","0.50%"
"07/28/2011","29,500.4","29,532.4","29,673.1","29,300.1","","-0.21%"
"07/27/2011","29,563.2","29,855.3","29,939.5","29,464.6","","-1.11%"
"07/26/2011","29,895.8","29,542.7","29,926.6","29,499.5","","1.07%"
"07/25/2011","29,578.6","29,612.6","29,679.2","29,433.8","","0.02%"
"07/22/2011","29,573.4","29,635.2","29,746.2","29,460.3","","-0.39%"
"07/21/2011","29,687.7","29,273.0","29,726.7","29,051.5","","1.39%"
"07/20/2011","29,280.9","29,158.3","29,332.4","29,042.0","","0.37%"
"07/19/2011","29,174.1","28,961.4","29,306.0","28,938.5","","0.57%"
"07/18/2011","29,010.0","28,998.1","29,081.7","28,774.5","","-0.38%"
"07/15/2011","29,119.8","29,045.6","29,213.9","28,955.0","","0.06%"
"07/14/2011","29,103.3","29,166.4","29,415.4","28,988.1","","-0.29%"
"07/13/2011","29,187.6","28,714.5","29,249.3","28,665.2","","1.48%"
"07/12/2011","28,761.8","28,900.5","28,980.7","28,430.9","","-0.46%"
"07/11/2011","28,896.0","29,254.5","29,297.3","28,779.1","","-1.65%"
"07/08/2011","29,381.9","29,546.7","29,589.8","29,231.8","","-0.69%"
"07/07/2011","29,584.7","29,448.0","29,613.5","29,262.7","","0.38%"
"07/06/2011","29,471.6","29,661.9","29,798.7","29,380.1","","-0.81%"
"07/05/2011","29,712.4","29,881.8","29,952.8","29,610.5","","-0.80%"
"07/04/2011","29,953.5","29,821.5","30,083.8","29,774.9","","0.18%"
"07/01/2011","29,899.7","29,733.3","29,959.2","29,604.1","","0.13%"
"06/30/2011","29,860.6","29,684.6","29,995.2","29,626.7","","0.43%"
"06/29/2011","29,732.0","29,544.7","29,758.7","29,425.7","","0.42%"
"06/28/2011","29,607.3","29,382.2","29,667.0","29,279.3","","0.54%"
"06/27/2011","29,447.5","29,140.1","29,468.1","28,967.6","","0.84%"
"06/24/2011","29,202.1","29,334.9","29,494.5","29,041.5","","-0.60%"
"06/23/2011","29,378.7","29,411.3","29,598.1","29,055.1","","-0.54%"
"06/22/2011","29,539.4","29,627.0","29,812.8","29,411.3","","-0.50%"
"06/21/2011","29,686.7","29,456.0","29,741.2","29,451.9","","0.52%"
"06/20/2011","29,533.7","29,571.6","29,698.9","29,215.2","","-0.54%"
"06/17/2011","29,695.3","29,274.7","29,759.6","29,024.8","","1.22%"
"06/16/2011","29,337.6","29,113.0","29,362.3","28,986.3","","0.69%"
"06/15/2011","29,135.3","29,659.8","29,706.8","29,100.6","","-1.93%"
"06/14/2011","29,709.3","29,634.1","29,826.3","29,509.8","","0.17%"
"06/13/2011","29,659.9","29,401.1","29,694.8","29,358.1","","0.59%"
"06/10/2011","29,485.2","29,780.8","29,970.5","29,384.6","","-1.31%"
"06/09/2011","29,877.2","29,999.5","30,204.9","29,719.2","","-0.65%"
"06/08/2011","30,072.4","30,156.5","30,309.0","29,968.6","","-0.44%"
"06/07/2011","30,205.9","29,993.3","30,224.4","29,847.3","","0.62%"
"06/06/2011","30,019.8","30,014.6","30,180.3","29,954.2","","-0.22%"
"06/03/2011","30,086.4","29,700.4","30,102.8","29,644.7","","1.04%"
"06/02/2011","29,778.0","29,458.3","29,829.2","29,380.6","","1.06%"
"06/01/2011","29,465.4","29,501.5","29,763.6","29,425.4","","-0.38%"
"05/31/2011","29,577.6","29,294.4","29,705.1","29,292.4","","0.72%"
"05/30/2011","29,366.9","29,419.3","29,514.2","29,245.2","","-0.38%"
"05/27/2011","29,478.8","29,116.0","29,480.8","29,007.5","","1.11%"
"05/26/2011","29,155.5","28,984.9","29,386.7","28,945.8","","0.34%"
"05/25/2011","29,055.3","29,013.7","29,176.7","28,834.6","","-0.15%"
"05/24/2011","29,098.6","29,031.0","29,168.5","28,878.9","","0.11%"
"05/23/2011","29,065.5","29,249.1","29,300.2","28,871.9","","-1.04%"
"05/20/2011","29,371.6","29,597.0","29,771.2","29,251.2","","-1.18%"
"05/19/2011","29,722.0","29,564.6","29,779.0","29,388.1","","0.24%"
"05/18/2011","29,652.0","29,395.3","29,763.3","29,385.0","","0.49%"
"05/17/2011","29,506.2","29,153.4","29,516.5","29,087.5","","1.10%"
"05/16/2011","29,184.8","28,986.6","29,359.8","28,920.7","","0.28%"
"05/13/2011","29,103.4","29,305.9","29,558.4","28,957.8","","-0.76%"
"05/12/2011","29,326.3","29,229.8","29,400.4","29,061.0","","0.24%"
"05/11/2011","29,255.0","29,670.2","29,748.9","29,161.9","","-1.55%"
"05/10/2011","29,716.5","29,565.1","29,730.9","29,382.9","","0.35%"
"05/09/2011","29,611.4","29,588.8","29,774.1","29,361.2","","0.35%"
"05/06/2011","29,508.3","29,937.9","30,080.8","29,467.3","","-1.55%"
"05/05/2011","29,972.1","30,586.0","30,726.2","29,872.0","","-2.12%"
